Depth 1: 패션의류/잡화  categoryid= None
    Depth 3: 전자레인지  categoryid= 429840
    Depth 3: 전기레인지  categoryid= 429840
    Depth 3: 에어프라이어  categoryid= 429840
    Depth 3: 멀티포트/티포트  categoryid= 429840
    Depth 3: 핸드블렌더  categoryid= 429840
    Depth 3: 토스터  categoryid= 429840
    Depth 3: 냄비/프라이팬  categoryid= 429840
    Depth 3: 칼/가위/도마  categoryid= 429840
    Depth 3: 더보기  categoryid= 429840

Depth 1: 생활용품  categoryid= 115673
  Depth 2: 헤어  categoryid= 123111
    Depth 3: 샴푸/린스  categoryid= 123111
    Depth 3: 트리트먼트/팩/앰플  categoryid= 123111
    Depth 3: 스타일링/케어/세트  categoryid= 123111
    Depth 3: 염색/파마  categoryid= 123111
  Depth 2: 바디/세안  categoryid= 509357
    Depth 3: 샤워/입욕용품  categoryid= 509357
    Depth 3: 바디로션/크림  categoryid= 509357
    Depth 3: 핸드/풋/데오  categoryid= 509357
    Depth 3: 제모/슬리밍/청결제  categoryid= 509357
    Depth 3: 클렌징/필링  categoryid= 509357
  Depth 2: 구강/면도  categoryid= 114471
    Depth 3: 면도기/날  categoryid= 114471
    Depth 3: 면도크림/젤  categoryid= 114471
    Depth 3: 치약  categoryid= 114471
    Depth 3: 칫솔  categoryid= 114471
    Depth 3: 전동칫솔/칫솔모  categoryid= 114471
    Depth 3: 치약/칫솔 세트  categoryid= 114471
    Depth 3: 구강청결제  categoryid= 114471
    Depth 3: 치실/치간칫솔  categoryid= 114471
    Depth 3: 치아미백제  categoryid= 114471
    Depth 3: 구강보조용품  categoryid= 114471
  Depth 2: 화장지/물티슈  categoryid= 465071
    Depth 3: 화장지  categoryid= 465071
    Depth 3: 갑티슈/여행용티슈  categoryid= 465071
    Depth 3: 물티슈/비데티슈  categoryid= 465071
    Depth 3: 키친타올  categoryid= 465071
  Depth 2: 생리대/성인기저귀  categoryid= 465072
    Depth 3: 일반생리대  categoryid= 465072
    Depth 3: 오버나이트  categoryid= 465072
    Depth 3: 팬티라이너  categoryid= 465072
    Depth 3: 체내형/생리컵  categoryid= 465072
    Depth 3: 면 생리대  categoryid= 465072
    Depth 3: 산모/임산부패드  categoryid= 465072
    Depth 3: 위생/생리팬티  categoryid= 465072
    Depth 3: 성인기저귀  categoryid= 465072
    Depth 3: 여성청결제  categoryid= 465072
  Depth 2: 기저귀  categoryid= 502258
    Depth 3: 일회용기저귀  categoryid= 502258
    Depth 3: 수영장기저귀  categoryid= 502258
    Depth 3: 천기저귀/액세서리  categoryid= 502258
    Depth 3: 배변훈련팬티  categoryid= 502258
    Depth 3: 기저귀케익  categoryid= 502258
    Depth 3: 기저귀크림/파우더  categoryid= 502258
    Depth 3: 기저귀정리함  categoryid= 502258
    Depth 3: 기저귀매트  categoryid= 502258
    Depth 3: 기저귀통/봉투  categoryid= 502258
    Depth 3: 기저귀가방  categoryid= 502258
  Depth 2: 세탁세제  categoryid= 399742
    Depth 3: 액체세제  categoryid= 399742
    Depth 3: 분말세제  categoryid= 399742
    Depth 3: 캡슐세제  categoryid= 399742
    Depth 3: 시트세제  categoryid= 399742
    Depth 3: 섬유유연제  categoryid= 399742
    Depth 3: 울세제/홈드라이세제  categoryid= 399742
    Depth 3: 섬유항균제  categoryid= 399742
    Depth 3: 향기지속제  categoryid= 399742
    Depth 3: 표백제  categoryid= 399742
    Depth 3: 세탁비누  categoryid= 399742
    Depth 3: 얼룩/찌든때 제거제  categoryid= 399742
    Depth 3: 운동화/가죽크리너  categoryid= 399742
    Depth 3: 유아세제/섬유유연제  categoryid= 399742
    Depth 3: 더보기  categoryid= 399742
  Depth 2: 청소/주방세제  categoryid= 399758
    Depth 3: 친환경/천연세제  categoryid= 399758
    Depth 3: 청소세제  categoryid= 399758
    Depth 3: 주방세제  categoryid= 399758
    Depth 3: 세제선물세트  categoryid= 399758
  Depth 2: 탈취/방향/살충  categoryid= 114472
    Depth 3: 탈취제  categoryid= 114472
    Depth 3: 제습제  categoryid= 114472
    Depth 3: 방향제  categoryid= 114472
    Depth 3: 캔들/디퓨저  categoryid= 114472
    Depth 3: 살충제/벌레약  categoryid= 114472
    Depth 3: 야외활동케어  categoryid= 114472
    Depth 3: 방충용품  categoryid= 114472
    Depth 3: 곰팡이/진드기  categoryid= 114472
  Depth 2: 건강/의료용품  categoryid= 114473
    Depth 3: 마스크  categoryid= 114473
    Depth 3: 의약외품/상비용품  categoryid= 114473
    Depth 3: 눈/렌즈용품  categoryid= 114473
    Depth 3: 코/수면용품  categoryid= 114473
    Depth 3: 자세교정/보호대  categoryid= 114473
    Depth 3: 마사지용품  categoryid= 114473
    Depth 3: 한방/찜질용품  categoryid= 114473
    Depth 3: 건강측정용품  categoryid= 114473
    Depth 3: 전문의료용품  categoryid= 114473
    Depth 3: 건강액세서리  categoryid= 114473
    Depth 3: 활동보조용품  categoryid= 114473
  Depth 2: 성인용품(19)  categoryid= 174692
    Depth 3: 콘돔  categoryid= 174692
    Depth 3: 러브젤  categoryid= 174692
    Depth 3: 마사지젤/오일  categoryid= 174692
    Depth 3: 성인 완구/게임(19)  categoryid= 174692
    Depth 3: 성인용품세트(19)  categoryid= 174692
    Depth 3: 성인 란제리(19)  categoryid= 174692
    Depth 3: 성인 코스튬(19)  categoryid= 174692
    Depth 3: 성인 가구(19)  categoryid= 174692
    Depth 3: 구속/처벌 용품(19)  categoryid= 174692
    Depth 3: 성인 도서/DVD(19)  categoryid= 174692
    Depth 3: 금연/흡연용품(19)  categoryid= 174692
  Depth 2: 세탁/청소용품  categoryid= 225844
    Depth 3: 청소용품  categoryid= 225844
    Depth 3: 밀대/청소포  categoryid= 225844
    Depth 3: 빨래건조대  categoryid= 225844
    Depth 3: 빨래용품  categoryid= 225844
    Depth 3: 휴지통  categoryid= 225844
    Depth 3: 분리수거함  categoryid= 225844
    Depth 3: 먼지제거/클리너  categoryid= 225844
    Depth 3: 세탁/다림용품  categoryid= 225844
  Depth 2: 욕실용품  categoryid= 419509
    Depth 3: 샤워기/헤드  categoryid= 419509
    Depth 3: 목욕/샤워용품  categoryid= 419509
    Depth 3: 수건/타월  categoryid= 419509
    Depth 3: 욕실수납/정리  categoryid= 419509
    Depth 3: 욕실화  categoryid= 419509
    Depth 3: 욕실매트/발판  categoryid= 419509
    Depth 3: 욕조  categoryid= 419509
    Depth 3: 세면대/세면기  categoryid= 419509
    Depth 3: 변기/비데용품  categoryid= 419509
    Depth 3: 욕실거울  categoryid= 419509
    Depth 3: 욕실용품/잡화  categoryid= 419509
    Depth 3: 유아욕실용품  categoryid= 419509
    Depth 3: 수전용품  categoryid= 419509
    Depth 3: 더보기  categoryid= 419509
  Depth 2: 생활전기용품  categoryid= 399909
    Depth 3: 멀티탭/연장선  categoryid= 399909
    Depth 3: 전구/램프  categoryid= 399909
    Depth 3: 조명기구/부속  categoryid= 399909
    Depth 3: 전선정리용품  categoryid= 399909
    Depth 3: 전기설비/자재  categoryid= 399909
    Depth 3: 건전지/배터리  categoryid= 399909
  Depth 2: 수납/정리  categoryid= 114727
    Depth 3: 선반/진열대  categoryid= 114727
    Depth 3: 리빙박스  categoryid= 114727
    Depth 3: 이사박스/종이박스  categoryid= 114727
    Depth 3: 수납장/서랍장  categoryid= 114727
    Depth 3: 바구니/칸막이  categoryid= 114727
    Depth 3: 행거  categoryid= 114727
    Depth 3: 옷걸이  categoryid= 114727
    Depth 3: 압축팩/커버  categoryid= 114727
    Depth 3: 슈즈렉/우산꽂이  categoryid= 114727
    Depth 3: 수납케이스  categoryid= 114727
    Depth 3: 욕실정리용품  categoryid= 114727
    Depth 3: 휴지통/분리수거함  categoryid= 114727
  Depth 2: 주방수납/잡화  categoryid= 105903
    Depth 3: 주방수납  categoryid= 105903
    Depth 3: 주방세척도구  categoryid= 105903
    Depth 3: 주방잡화  categoryid= 105903
    Depth 3: 주방일회용품  categoryid= 105903
  Depth 2: 더보기  categoryid= 115673

Depth 1: 홈인테리어  categoryid= 184555
  Depth 2: 여름 침구샵  categoryid= 388647
    Depth 3: 이불/침구세트  categoryid= 388647
    Depth 3: 쿨매트/패드  categoryid= 388647
    Depth 3: 침구커버류  categoryid= 388647
    Depth 3: 베개  categoryid= 388647
    Depth 3: 대자리/러그/거실화  categoryid= 388647
    Depth 3: 커튼  categoryid= 388647
    Depth 3: 방석/쿠션  categoryid= 388647
    Depth 3: 모기장/안전망  categoryid= 388647
    Depth 3: 유아동침구  categoryid= 388647
    Depth 3: 문발/블라인드  categoryid= 388647
  Depth 2: 싱글하우스  categoryid= 413976
    Depth 3: 침대/매트리스  categoryid= 413976
    Depth 3: 침구  categoryid= 413976
    Depth 3: 러그/카페트/거실화  categoryid= 413976
    Depth 3: 커튼/블라인드  categoryid= 413976
    Depth 3: 책상/테이블  categoryid= 413976
    Depth 3: 의자/소파  categoryid= 413976
    Depth 3: 화장대  categoryid= 413976
    Depth 3: 조명/스탠드  categoryid= 413976
    Depth 3: 인테리어소품  categoryid= 413976
    Depth 3: 행거  categoryid= 413976
    Depth 3: 선반/수납장  categoryid= 413976
    Depth 3: 리빙박스/정리용품  categoryid= 413976
  Depth 2: 홈데코  categoryid= 417542
    Depth 3: 캔들/캔들홀더  categoryid= 417542
    Depth 3: 디퓨저/방향제  categoryid= 417542
    Depth 3: 화병/화분  categoryid= 417542
    Depth 3: 조화/드라이플라워  categoryid= 417542
    Depth 3: 홈데코 소품  categoryid= 417542
    Depth 3: 시계  categoryid= 417542
    Depth 3: 거울  categoryid= 417542
    Depth 3: 액자  categoryid= 417542
    Depth 3: 그림/사진  categoryid= 417542
    Depth 3: 시트지/스티커  categoryid= 417542
    Depth 3: 조명/스탠드  categoryid= 417542
    Depth 3: 러그/카페트  categoryid= 417542
    Depth 3: 쿠션/방석  categoryid= 417542
    Depth 3: 더보기  categoryid= 417542
  Depth 2: 가구  categoryid= 184557
    Depth 3: 침실가구  categoryid= 184557
    Depth 3: 드레스룸  categoryid= 184557
    Depth 3: 거실가구  categoryid= 184557
    Depth 3: 주방가구  categoryid= 184557
    Depth 3: 학생/사무용가구  categoryid= 184557
    Depth 3: 유아동가구  categoryid= 184557
    Depth 3: 야외가구  categoryid= 184557
    Depth 3: 수납가구  categoryid= 184557
  Depth 2: 수납/정리  categoryid= 184791
    Depth 3: 행거  categoryid= 184791
    Depth 3: 옷걸이/도어훅  categoryid= 184791
    Depth 3: 리빙박스  categoryid= 184791
    Depth 3: 바구니/바스켓  categoryid= 184791
    Depth 3: 압축팩/커버  categoryid= 184791
    Depth 3: 틈새서랍/정리함  categoryid= 184791
    Depth 3: 선반/정리대  categoryid= 184791
    Depth 3: 기타정리용품  categoryid= 184791
    Depth 3: 휴지통  categoryid= 184791
  Depth 2: 침구  categoryid= 400472
    Depth 3: 이불  categoryid= 400472
    Depth 3: 요/패드  categoryid= 400472
    Depth 3: 매트  categoryid= 400472
    Depth 3: 이불솜/속  categoryid= 400472
    Depth 3: 침구커버  categoryid= 400472
    Depth 3: 침구세트  categoryid= 400472
    Depth 3: 유아동침구  categoryid= 400472
    Depth 3: 베개  categoryid= 400472
    Depth 3: 롱쿠션/바디필로우  categoryid= 400472
    Depth 3: 담요  categoryid= 400472
    Depth 3: 죽부인  categoryid= 400472
    Depth 3: 쿨매트  categoryid= 400472
    Depth 3: 전기/온수매트  categoryid= 400472
  Depth 2: 커튼/블라인드  categoryid= 185101
    Depth 3: 커튼  categoryid= 185101
    Depth 3: 블라인드/쉐이드  categoryid= 185101
    Depth 3: 롤스크린  categoryid= 185101
    Depth 3: 버티칼  categoryid= 185101
    Depth 3: 문발  categoryid= 185101
    Depth 3: 커튼부자재  categoryid= 185101
    Depth 3: 난방텐트  categoryid= 185101
    Depth 3: 모기장/캐노피  categoryid= 185101
  Depth 2: 카페트/쿠션/거실화  categoryid= 185150
    Depth 3: 러그/카페트  categoryid= 185150
    Depth 3: 발매트/주방매트  categoryid= 185150
    Depth 3: 놀이/다용도매트  categoryid= 185150
    Depth 3: 원목/대자리  categoryid= 185150
    Depth 3: 쿠션/방석  categoryid= 185150
    Depth 3: 거실화  categoryid= 185150
    Depth 3: 소파패드/커버  categoryid= 185150
    Depth 3: 가전/가구커버  categoryid= 185150
    Depth 3: 홈패브릭  categoryid= 185150
  Depth 2: 수예/수선  categoryid= 400554
    Depth 3: 원단  categoryid= 400554
    Depth 3: 실  categoryid= 400554
    Depth 3: 바늘  categoryid= 400554
    Depth 3: 반짇고리세트  categoryid= 400554
    Depth 3: 재봉틀 용품  categoryid= 400554
    Depth 3: 수선/재단도구  categoryid= 400554
    Depth 3: 단추/레이스  categoryid= 400554
    Depth 3: 장식/부자재  categoryid= 400554
    Depth 3: 솜/보충재  categoryid= 400554
    Depth 3: 뜨개질용품  categoryid= 400554
    Depth 3: 자수/십자수  categoryid= 400554
    Depth 3: 가죽공예  categoryid= 400554
    Depth 3: 퀼트  categoryid= 400554
    Depth 3: 더보기  categoryid= 400554
  Depth 2: 욕실용품  categoryid= 419692
    Depth 3: 샤워기/헤드  categoryid= 419692
    Depth 3: 목욕/샤워용품  categoryid= 419692
    Depth 3: 수건/타월  categoryid= 419692
    Depth 3: 욕실수납/정리  categoryid= 419692
    Depth 3: 욕실화  categoryid= 419692
    Depth 3: 욕실매트/발판  categoryid= 419692
    Depth 3: 욕조  categoryid= 419692
    Depth 3: 세면대/세면기  categoryid= 419692
    Depth 3: 변기/비데용품  categoryid= 419692
    Depth 3: 욕실거울  categoryid= 419692
    Depth 3: 욕실용품/잡화  categoryid= 419692
    Depth 3: 유아욕실용품  categoryid= 419692
    Depth 3: 수전용품  categoryid= 419692
    Depth 3: 더보기  categoryid= 419692
  Depth 2: 조명/스탠드  categoryid= 407567
    Depth 3: 장스탠드  categoryid= 407567
    Depth 3: 단스탠드  categoryid= 407567
    Depth 3: 무드등  categoryid= 407567
    Depth 3: 줄조명  categoryid= 407567
    Depth 3: 학생스탠드  categoryid= 407567
    Depth 3: 북라이트  categoryid= 407567
    Depth 3: LED캔들  categoryid= 407567
    Depth 3: 천장등/벽등  categoryid= 407567
    Depth 3: 전구/형광등  categoryid= 407567
    Depth 3: 네온사인  categoryid= 407567
    Depth 3: 퍽라이트  categoryid= 407567
  Depth 2: 셀프인테리어  categoryid= 280701
    Depth 3: 벽지/도배용품  categoryid= 280701
    Depth 3: 페인트/핸디코트  categoryid= 280701
    Depth 3: 장판/바닥재  categoryid= 280701
    Depth 3: 시트지/스티커  categoryid= 280701
    Depth 3: 폼블럭/타일/벽돌  categoryid= 280701
    Depth 3: 조명인테리어  categoryid= 280701
    Depth 3: 보수용품  categoryid= 280701
    Depth 3: 공구/자재  categoryid= 280701
    Depth 3: 인테리어소품  categoryid= 280701
    Depth 3: 인테리어도서  categoryid= 280701
    Depth 3: 건전지/멀티탭  categoryid= 280701
  Depth 2: 원예/가드닝  categoryid= 384621
    Depth 3: 꽃다발/꽃선물  categoryid= 384621
    Depth 3: 다육이/선인장  categoryid= 384621
    Depth 3: 식물/나무  categoryid= 384621
    Depth 3: 조화/비누꽃  categoryid= 384621
    Depth 3: 드라이플라워  categoryid= 384621
    Depth 3: 화분/화병  categoryid= 384621
    Depth 3: 씨앗/텃밭세트  categoryid= 384621
    Depth 3: 숯화분/석부작  categoryid= 384621
    Depth 3: 흙/영양제/살충  categoryid= 384621
    Depth 3: 원예도구  categoryid= 384621
    Depth 3: 야외가구/소품  categoryid= 384621
    Depth 3: 잔디/농기구  categoryid= 384621
  Depth 2: 생활전기용품  categoryid= 510083
    Depth 3: 멀티탭/연장선  categoryid= 510083
    Depth 3: 전구/램프  categoryid= 510083
    Depth 3: 조명기구/부속  categoryid= 510083
    Depth 3: 건전지/배터리  categoryid= 510083
  Depth 2: 공구/철물/DIY  categoryid= 510113
    Depth 3: 전동/정밀공구  categoryid= 510113
    Depth 3: 수공구/절단도구  categoryid= 510113
    Depth 3: 공구함  categoryid= 510113
    Depth 3: 측정/측량도구  categoryid= 510113
    Depth 3: 배관/건축자재  categoryid= 510113
    Depth 3: 사다리/운반용품  categoryid= 510113
    Depth 3: 모터/에어공구  categoryid= 510113
    Depth 3: 나사/못/체결도구  categoryid= 510113
    Depth 3: 접착/보수용품  categoryid= 510113
    Depth 3: 토치/용접공구  categoryid= 510113
    Depth 3: 페인트/도구  categoryid= 510113
  Depth 2: 안전/호신용품  categoryid= 510239
    Depth 3: 소화기/화재안전  categoryid= 510239
    Depth 3: 호신용품  categoryid= 510239
    Depth 3: 방범/잠금장치  categoryid= 510239
    Depth 3: 산업안전용품  categoryid= 510239
    Depth 3: 목장갑/안전장갑  categoryid= 510239
    Depth 3: 안전표지/경고등  categoryid= 510239
    Depth 3: 안전바/안전테이프  categoryid= 510239
    Depth 3: 재난/방역용품  categoryid= 510239
  Depth 2: 더보기  categoryid= 184555

Depth 1: 가전디지털  categoryid= 178255
  Depth 2: TV/영상가전  categoryid= 178454
    Depth 3: TV  categoryid= 178454
    Depth 3: 미러링/스트리밍  categoryid= 178454
    Depth 3: TV 액세서리  categoryid= 178454
    Depth 3: 블루레이/DVD/DivX  categoryid= 178454
    Depth 3: 빔/프로젝터/스크린  categoryid= 178454
  Depth 2: 냉장고  categoryid= 403245
    Depth 3: 3/4도어냉장고  categoryid= 403245
    Depth 3: 2도어 냉장고  categoryid= 403245
    Depth 3: 1도어 냉장고  categoryid= 403245
    Depth 3: 미니냉장고  categoryid= 403245
    Depth 3: 김치냉장고  categoryid= 403245
    Depth 3: 냉동고  categoryid= 403245
    Depth 3: 전용냉장고  categoryid= 403245
  Depth 2: 세탁기/건조기  categoryid= 486733
    Depth 3: 세탁기건조기세트  categoryid= 486733
    Depth 3: 세탁기  categoryid= 486733
    Depth 3: 건조기  categoryid= 486733
    Depth 3: 의류관리기  categoryid= 486733
    Depth 3: 신발건조기  categoryid= 486733
    Depth 3: 탈수기  categoryid= 486733
    Depth 3: 액세서리  categoryid= 486733
  Depth 2: 생활가전  categoryid= 178627
    Depth 3: 공기청정기  categoryid= 178627
    Depth 3: 다리미/재봉/보풀  categoryid= 178627
    Depth 3: 도어록/비디오폰  categoryid= 178627
    Depth 3: 비데/온수기  categoryid= 178627
    Depth 3: 전동칫솔/살균기  categoryid= 178627
    Depth 3: 학습용 스탠드  categoryid= 178627
    Depth 3: 전화기/무전기  categoryid= 178627
  Depth 2: 청소기  categoryid= 413352
    Depth 3: 먼지비움청소기  categoryid= 413352
    Depth 3: 스틱청소기  categoryid= 413352
    Depth 3: 진공청소기  categoryid= 413352
    Depth 3: 로봇청소기  categoryid= 413352
    Depth 3: 물걸레청소기  categoryid= 413352
    Depth 3: 침구청소기  categoryid= 413352
    Depth 3: 핸디청소기  categoryid= 413352
    Depth 3: 스팀청소기  categoryid= 413352
    Depth 3: 차량용청소기  categoryid= 413352
    Depth 3: 업소용청소기  categoryid= 413352
    Depth 3: 필터/액세서리  categoryid= 413352
  Depth 2: 계절가전  categoryid= 227812
    Depth 3: 공기청정기  categoryid= 227812
    Depth 3: 선풍기  categoryid= 227812
    Depth 3: 에어컨  categoryid= 227812
    Depth 3: 제습기  categoryid= 227812
    Depth 3: 서큘레이터  categoryid= 227812
    Depth 3: 냉풍기  categoryid= 227812
    Depth 3: 건조기/탈수기  categoryid= 227812
    Depth 3: 모기/해충 퇴치기  categoryid= 227812
    Depth 3: 가습기/에어워셔  categoryid= 227812
    Depth 3: 전기요/매트  categoryid= 227812
    Depth 3: 냉온수매트  categoryid= 227812
    Depth 3: 히터/온풍기  categoryid= 227812
    Depth 3: 손난로/발난로  categoryid= 227812
  Depth 2: 뷰티/헤어가전  categoryid= 333478
    Depth 3: 헤어드라이어  categoryid= 333478
    Depth 3: 고데기/매직기  categoryid= 333478
    Depth 3: 헤어스타일러  categoryid= 333478
    Depth 3: 두피/헤어관리  categoryid= 333478
    Depth 3: 피부관리기기  categoryid= 333478
    Depth 3: 면도기/이발기  categoryid= 333478
    Depth 3: 제모기  categoryid= 333478
    Depth 3: 눈썹/네일관리  categoryid= 333478
  Depth 2: 건강가전  categoryid= 178713
    Depth 3: 안마의자  categoryid= 178713
    Depth 3: 안마/찜질기  categoryid= 178713
    Depth 3: 전동칫솔/구강가전  categoryid= 178713
    Depth 3: 비데  categoryid= 178713
    Depth 3: 건강측정/의료기  categoryid= 178713
    Depth 3: 살균/소독기  categoryid= 178713
    Depth 3: 손건조기/소독기  categoryid= 178713
  Depth 2: 주방가전  categoryid= 445736
    Depth 3: 전기밥솥  categoryid= 445736
    Depth 3: 전자레인지  categoryid= 445736
    Depth 3: 오븐  categoryid= 445736
    Depth 3: 가스레인지  categoryid= 445736
    Depth 3: 전기레인지  categoryid= 445736
    Depth 3: 식기세척/건조기  categoryid= 445736
    Depth 3: 믹서기/블렌더  categoryid= 445736
    Depth 3: 커피메이커/머신  categoryid= 445736
    Depth 3: 빙수기/제빙기  categoryid= 445736
    Depth 3: 전기포트  categoryid= 445736
    Depth 3: 에어프라이어  categoryid= 445736
    Depth 3: 튀김기  categoryid= 445736
    Depth 3: 토스터  categoryid= 445736
    Depth 3: 더보기  categoryid= 445736
  Depth 2: 노트북  categoryid= 497135
  Depth 2: 데스크탑  categoryid= 497136
    Depth 3: 브랜드PC  categoryid= 497136
    Depth 3: 일체형PC  categoryid= 497136
    Depth 3: 조립PC  categoryid= 497136
    Depth 3: 미니PC  categoryid= 497136
  Depth 2: 모니터  categoryid= 510541
    Depth 3: 일반 모니터  categoryid= 510541
    Depth 3: 휴대용 모니터  categoryid= 510541
    Depth 3: 스마트 모니터  categoryid= 510541
    Depth 3: 게이밍 모니터  categoryid= 510541
  Depth 2: 휴대폰  categoryid= 497244
  Depth 2: 태블릿PC  categoryid= 497245
    Depth 3: 태블릿PC  categoryid= 497245
    Depth 3: 액세서리  categoryid= 497245
  Depth 2: 스마트워치/밴드  categoryid= 497252
    Depth 3: 스마트워치  categoryid= 497252
    Depth 3: 스마트밴드  categoryid= 497252
    Depth 3: 액세서리  categoryid= 497252
  Depth 2: 게임  categoryid= 395267
    Depth 3: 게이밍노트북  categoryid= 395267
    Depth 3: 게이밍데스크탑  categoryid= 395267
    Depth 3: 게이밍모니터  categoryid= 395267
    Depth 3: 마우스/키보드/헤드셋  categoryid= 395267
    Depth 3: 그래픽카드/메인보드  categoryid= 395267
    Depth 3: PC타이틀/주변기기  categoryid= 395267
    Depth 3: 플레이스테이션  categoryid= 395267
    Depth 3: 닌텐도  categoryid= 395267
    Depth 3: XBOX  categoryid= 395267
    Depth 3: 레트로/기타게임  categoryid= 395267
    Depth 3: 휴대폰게임  categoryid= 395267
  Depth 2: 더보기  categoryid= 178255

Depth 1: 스포츠/레저  categoryid= 317778
  Depth 2: 캠핑전문관  categoryid= 328790
    Depth 3: 백패킹  categoryid= 328790
    Depth 3: 미니멀캠핑  categoryid= 328790
    Depth 3: 오토캠핑  categoryid= 328790
    Depth 3: 먹거리  categoryid= 328790
    Depth 3: 텐트  categoryid= 328790
    Depth 3: 타프/그늘막  categoryid= 328790
    Depth 3: 텐트/타프 부품  categoryid= 328790
    Depth 3: 의자/테이블  categoryid= 328790
    Depth 3: 침낭/매트/해먹  categoryid= 328790
    Depth 3: 캠핑주방용품  categoryid= 328790
    Depth 3: 수납/정리소품  categoryid= 328790
    Depth 3: 랜턴/조명  categoryid= 328790
    Depth 3: 캠핑공구  categoryid= 328790
    Depth 3: 더보기  categoryid= 328790
  Depth 2: 홈트레이닝  categoryid= 413812
    Depth 3: 스트레칭/마사지  categoryid= 413812
    Depth 3: 유산소  categoryid= 413812
    Depth 3: 근력  categoryid= 413812
    Depth 3: 보호대/체중계  categoryid= 413812
  Depth 2: 수영/수상스포츠  categoryid= 421032
    Depth 3: 실내 수영복  categoryid= 421032
    Depth 3: 비치웨어/래쉬가드  categoryid= 421032
    Depth 3: 수영용품  categoryid= 421032
    Depth 3: 물놀이용품  categoryid= 421032
    Depth 3: 아쿠아슈즈  categoryid= 421032
    Depth 3: 스노클링/다이빙  categoryid= 421032
    Depth 3: 서핑/수상스키  categoryid= 421032
    Depth 3: 고무보트/카누  categoryid= 421032
  Depth 2: 골프  categoryid= 328930
    Depth 3: 골프클럽  categoryid= 328930
    Depth 3: 골프백  categoryid= 328930
    Depth 3: 피팅/관리용품  categoryid= 328930
    Depth 3: 골프웨어  categoryid= 328930
    Depth 3: 골프장갑/잡화  categoryid= 328930
    Depth 3: 골프화  categoryid= 328930
    Depth 3: 골프공  categoryid= 328930
    Depth 3: 필드용품  categoryid= 328930
    Depth 3: 연습용품  categoryid= 328930
  Depth 2: 자전거  categoryid= 329040
    Depth 3: 자전거  categoryid= 329040
    Depth 3: 보호장비  categoryid= 329040
    Depth 3: 자전거 악세서리  categoryid= 329040
    Depth 3: 자전거부품  categoryid= 329040
    Depth 3: 자전거의류  categoryid= 329040
    Depth 3: 자전거장갑/잡화  categoryid= 329040
    Depth 3: 자전거가방/수납  categoryid= 329040
    Depth 3: 자전거신발  categoryid= 329040
    Depth 3: 정비용품  categoryid= 329040
    Depth 3: 거치대/트레이너  categoryid= 329040
  Depth 2: 킥보드/스케이트  categoryid= 329189
    Depth 3: 킥보드/트라이더  categoryid= 329189
    Depth 3: 전동휠/보드  categoryid= 329189
    Depth 3: 스케이트보드  categoryid= 329189
    Depth 3: 인라인스케이트  categoryid= 329189
    Depth 3: 보호장비  categoryid= 329189
  Depth 2: 낚시  categoryid= 329372
    Depth 3: 바다낚시  categoryid= 329372
    Depth 3: 민물낚시  categoryid= 329372
    Depth 3: 낚싯대  categoryid= 329372
    Depth 3: 낚시릴  categoryid= 329372
    Depth 3: 줄/바늘/채비  categoryid= 329372
    Depth 3: 미끼/떡밥/루어  categoryid= 329372
    Depth 3: 낚시 가방/잡화  categoryid= 329372
    Depth 3: 낚시복/장화  categoryid= 329372
    Depth 3: 낚시장비/그물  categoryid= 329372
    Depth 3: 낚시공구/소품  categoryid= 329372
    Depth 3: 좌대/야외용품  categoryid= 329372
  Depth 2: 등산/아웃도어  categoryid= 431783
    Depth 3: 남성등산의류  categoryid= 431783
    Depth 3: 여성등산의류  categoryid= 431783
    Depth 3: 유아동등산의류  categoryid= 431783
    Depth 3: 등산배낭/소품  categoryid= 431783
    Depth 3: 등산스틱  categoryid= 431783
    Depth 3: 등산화/아이젠  categoryid= 431783
    Depth 3: 등산모자/잡화  categoryid= 431783
    Depth 3: 등산용품/랜턴  categoryid= 431783
    Depth 3: 나침반/망원경  categoryid= 431783
    Depth 3: 암벽/등반 장비  categoryid= 431783
    Depth 3: 빙벽/겨울용품  categoryid= 431783
  Depth 2: 스포츠신발  categoryid= 328601
    Depth 3: 런닝화/운동화  categoryid= 328601
    Depth 3: 샌들/슬리퍼  categoryid= 328601
    Depth 3: 아쿠아슈즈  categoryid= 328601
    Depth 3: 등산화  categoryid= 328601
    Depth 3: 골프화  categoryid= 328601
    Depth 3: 축구화  categoryid= 328601
    Depth 3: 야구화  categoryid= 328601
    Depth 3: 농구화  categoryid= 328601
    Depth 3: 배구화  categoryid= 328601
    Depth 3: 족구화  categoryid= 328601
    Depth 3: 볼링화  categoryid= 328601
    Depth 3: 배드민턴화  categoryid= 328601
    Depth 3: 테니스화  categoryid= 328601
    Depth 3: 더보기  categoryid= 328601
  Depth 2: 남성스포츠의류  categoryid= 328339
    Depth 3: 속옷/언더레이어  categoryid= 328339
    Depth 3: 스포츠 티셔츠  categoryid= 328339
    Depth 3: 스포츠 자켓/집업  categoryid= 328339
    Depth 3: 스포츠 바지/하의  categoryid= 328339
    Depth 3: 상하의 세트  categoryid= 328339
    Depth 3: 골프의류  categoryid= 328339
    Depth 3: 등산의류  categoryid= 328339
    Depth 3: 자전거의류  categoryid= 328339
    Depth 3: 수영복/래쉬가드  categoryid= 328339
